period_dt,cat,cpi,coef
2011-12-01,cameras,115.07,115.0
2012-01-01,cameras,113.84,103.0
2012-02-01,cameras,112.89,103.0
2012-03-01,cameras,111.86,103.0
2012-04-01,cameras,111.58,103.0
2012-05-01,cameras,107.72,103.0
2012-06-01,cameras,106.49,103.0
2012-07-01,cameras,108.53,103.0
2012-08-01,cameras,108.62,103.0
2012-09-01,cameras,107.92,103.0
2012-10-01,cameras,106.43,103.0
2012-11-01,cameras,117.66,103.0
2012-12-01,cameras,115.11,103.0
2013-01-01,cameras,113.98,118.0
2013-02-01,cameras,112.16,118.0
2013-03-01,cameras,109.72,118.0
2013-04-01,cameras,117.99,118.0
2013-05-01,cameras,112.57,118.0
2013-06-01,cameras,113.66,118.0
2013-07-01,cameras,118.18,118.0
2013-08-01,cameras,115.66,118.0
2013-09-01,cameras,114.72,118.0
2013-10-01,cameras,110.46,118.0
2013-11-01,cameras,108.38,118.0
2013-12-01,cameras,106.52,118.0
2014-01-01,cameras,107.01,101.0
2014-02-01,cameras,105.89,101.0
2014-03-01,cameras,103.76,101.0
2014-04-01,cameras,103.71,101.0
2014-05-01,cameras,101.07,101.0
2014-06-01,cameras,100.4,101.0
2014-07-01,cameras,102.24,101.0
2014-08-01,cameras,99.18,101.0
2014-09-01,cameras,98.14,101.0
2014-10-01,cameras,96.22,101.0
2014-11-01,cameras,94.38,101.0
2014-12-01,cameras,94.62,101.0
2015-01-01,cameras,94.71,199.0
2015-02-01,cameras,94.97,199.0
2015-03-01,cameras,93.69,199.0
2015-04-01,cameras,106.42,199.0
2015-05-01,cameras,105.73,199.0
2015-06-01,cameras,105.18,199.0
2015-07-01,cameras,104.8,199.0
2015-08-01,cameras,102.77,199.0
2015-09-01,cameras,100.29,199.0
2015-10-01,cameras,99.3,199.0
2015-11-01,cameras,96.63,199.0
2015-12-01,cameras,95.5,199.0
2016-01-01,cameras,95.17,128.0
2016-02-01,cameras,102.89,128.0
2016-03-01,cameras,104.35,128.0
2016-04-01,cameras,104.51,128.0
2016-05-01,cameras,103.52,128.0
2016-06-01,cameras,101.58,128.0
2016-07-01,cameras,101.11,128.0
2016-08-01,cameras,101.52,128.0
2016-09-01,cameras,100.67,128.0
2016-10-01,cameras,105.88,128.0
2016-11-01,cameras,105.49,128.0
2016-12-01,cameras,108.19,128.0
2017-01-01,cameras,107.41,136.0
2017-02-01,cameras,106.9,136.0
2017-03-01,cameras,109.64,136.0
2017-04-01,cameras,106.94,136.0
2017-05-01,cameras,105.58,136.0
2017-06-01,cameras,104.83,136.0
2017-07-01,cameras,101.74,136.0
2017-08-01,cameras,102.77,136.0
2017-09-01,cameras,102.54,136.0
2017-10-01,cameras,103.89,136.0
2017-11-01,cameras,101.24,136.0
2017-12-01,cameras,100.54,136.0
2018-01-01,cameras,97.57,122.0
2018-02-01,cameras,100.47,122.0
2018-03-01,cameras,103.18,122.0
2018-04-01,cameras,101.43,122.0
2018-05-01,cameras,98.92,122.0
2018-06-01,cameras,98.84,122.0
2018-07-01,cameras,97.25,122.0
2018-08-01,cameras,97.2,122.0
2018-09-01,cameras,98.46,122.0
2018-10-01,cameras,97.2,122.0
2018-11-01,cameras,98.12,122.0
2018-12-01,cameras,95.95,122.0
2019-01-01,cameras,96.81,49.0
2019-02-01,cameras,95.85,49.0
2019-03-01,cameras,99.72,49.0
2019-04-01,cameras,99.25,49.0
2019-05-01,cameras,95.98,49.0
2019-06-01,cameras,94.72,49.0
2019-07-01,cameras,97.96,49.0
2019-08-01,cameras,98.22,49.0
2019-09-01,cameras,97.09,49.0
2019-10-01,cameras,94.32,49.0
2019-11-01,cameras,92.59,49.0
2019-12-01,cameras,90.9,49.0
2020-01-01,cameras,92.89,64.0
2020-02-01,cameras,96.4,64.0
2020-03-01,cameras,101.43,64.0
2020-04-01,cameras,103.41,64.0
2020-05-01,cameras,105.49,64.0
2020-06-01,cameras,106.21,64.0
2020-07-01,cameras,105.07,64.0
2020-08-01,cameras,102.28,64.0
2020-09-01,cameras,101.81,64.0
2020-10-01,cameras,107.08,64.0
2020-11-01,cameras,106.57,64.0
2020-12-01,cameras,108.06,64.0
2021-01-01,cameras,108.05,92.0
2021-02-01,cameras,115.69,92.0
2021-03-01,cameras,112.82,92.0
2021-04-01,cameras,113.37,92.0
2021-05-01,cameras,112.05,92.0
2021-06-01,cameras,111.14,92.0
2021-07-01,cameras,111.82,92.0
2021-08-01,cameras,112.48,92.0
2021-09-01,cameras,109.83,92.0
2021-10-01,cameras,110.48,92.0
2021-11-01,cameras,110.63,92.0
2021-12-01,cameras,114.42,92.0
2022-01-01,cameras,115.55,86.0
2022-02-01,cameras,117.62,86.0
2022-03-01,cameras,118.66,86.0
2022-04-01,cameras,120.32,86.0
2022-05-01,cameras,121.77,86.0
2022-06-01,cameras,121.44,86.0
2022-07-01,cameras,121.94,86.0
2022-08-01,cameras,124.2,86.0
2022-09-01,cameras,125.28,86.0
2022-10-01,cameras,129.04,86.0
2022-11-01,cameras,128.43,86.0
2022-12-01,cameras,122.41,86.0
2023-01-01,cameras,121.51,71.0
2023-02-01,cameras,129.19,71.0
1996-01-01,sports_utils,0.0,0.0
1996-02-01,sports_utils,0.0,0.0
1996-03-01,sports_utils,0.0,0.0
1996-04-01,sports_utils,0.0,0.0
1996-05-01,sports_utils,0.0,0.0
1996-06-01,sports_utils,0.0,0.0
1996-07-01,sports_utils,0.0,0.0
1996-08-01,sports_utils,0.0,0.0
1996-09-01,sports_utils,0.0,0.0
1996-10-01,sports_utils,0.0,0.0
1996-11-01,sports_utils,0.0,0.0
1996-12-01,sports_utils,0.0,0.0
1997-01-01,sports_utils,0.0,0.0
1997-02-01,sports_utils,0.0,0.0
1997-03-01,sports_utils,0.0,0.0
1997-04-01,sports_utils,0.0,0.0
1997-05-01,sports_utils,0.0,0.0
1997-06-01,sports_utils,0.0,0.0
1997-07-01,sports_utils,0.0,0.0
1997-08-01,sports_utils,0.0,0.0
1997-09-01,sports_utils,0.0,0.0
1997-10-01,sports_utils,0.0,0.0
1997-11-01,sports_utils,0.0,0.0
1997-12-01,sports_utils,0.0,0.0
1998-01-01,sports_utils,0.0,0.0
1998-02-01,sports_utils,0.0,0.0
1998-03-01,sports_utils,0.0,0.0
1998-04-01,sports_utils,0.0,0.0
1998-05-01,sports_utils,0.0,0.0
1998-06-01,sports_utils,0.0,0.0
1998-07-01,sports_utils,0.0,0.0
1998-08-01,sports_utils,0.0,0.0
1998-09-01,sports_utils,0.0,0.0
1998-10-01,sports_utils,0.0,0.0
1998-11-01,sports_utils,0.0,0.0
1998-12-01,sports_utils,0.0,0.0
1999-01-01,sports_utils,0.0,0.0
1999-02-01,sports_utils,0.0,0.0
1999-03-01,sports_utils,0.0,0.0
1999-04-01,sports_utils,0.0,0.0
1999-05-01,sports_utils,0.0,0.0
1999-06-01,sports_utils,0.0,0.0
1999-07-01,sports_utils,0.0,0.0
1999-08-01,sports_utils,0.0,0.0
1999-09-01,sports_utils,0.0,0.0
1999-10-01,sports_utils,0.0,0.0
1999-11-01,sports_utils,0.0,0.0
1999-12-01,sports_utils,0.0,0.0
2000-01-01,sports_utils,0.0,0.0
2000-02-01,sports_utils,0.0,0.0
2000-03-01,sports_utils,0.0,0.0
2000-04-01,sports_utils,0.0,0.0
2000-05-01,sports_utils,0.0,0.0
2000-06-01,sports_utils,0.0,0.0
2000-07-01,sports_utils,0.0,0.0
2000-08-01,sports_utils,0.0,0.0
2000-09-01,sports_utils,0.0,0.0
2000-10-01,sports_utils,0.0,0.0
2000-11-01,sports_utils,0.0,0.0
2000-12-01,sports_utils,0.0,0.0
2001-01-01,sports_utils,0.0,0.0
2001-02-01,sports_utils,0.0,0.0
2001-03-01,sports_utils,0.0,0.0
2001-04-01,sports_utils,0.0,0.0
2001-05-01,sports_utils,0.0,0.0
2001-06-01,sports_utils,0.0,0.0
2001-07-01,sports_utils,0.0,0.0
2001-08-01,sports_utils,0.0,0.0
2001-09-01,sports_utils,0.0,0.0
2001-10-01,sports_utils,0.0,0.0
2001-11-01,sports_utils,0.0,0.0
2001-12-01,sports_utils,0.0,0.0
2002-01-01,sports_utils,0.0,0.0
2002-02-01,sports_utils,0.0,0.0
2002-03-01,sports_utils,0.0,0.0
2002-04-01,sports_utils,0.0,0.0
2002-05-01,sports_utils,0.0,0.0
2002-06-01,sports_utils,0.0,0.0
2002-07-01,sports_utils,0.0,0.0
2002-08-01,sports_utils,0.0,0.0
2002-09-01,sports_utils,0.0,0.0
2002-10-01,sports_utils,0.0,0.0
2002-11-01,sports_utils,0.0,0.0
2002-12-01,sports_utils,0.0,0.0
2003-01-01,sports_utils,0.0,0.0
2003-02-01,sports_utils,0.0,0.0
2003-03-01,sports_utils,0.0,0.0
2003-04-01,sports_utils,0.0,0.0
2003-05-01,sports_utils,0.0,0.0
2003-06-01,sports_utils,0.0,0.0
2003-07-01,sports_utils,0.0,0.0
2003-08-01,sports_utils,0.0,0.0
2003-09-01,sports_utils,0.0,0.0
2003-10-01,sports_utils,0.0,0.0
2003-11-01,sports_utils,0.0,0.0
2003-12-01,sports_utils,0.0,0.0
2004-01-01,sports_utils,0.0,0.0
2004-02-01,sports_utils,0.0,0.0
2004-03-01,sports_utils,0.0,0.0
2004-04-01,sports_utils,0.0,0.0
2004-05-01,sports_utils,0.0,0.0
2004-06-01,sports_utils,0.0,0.0
2004-07-01,sports_utils,0.0,0.0
2004-08-01,sports_utils,0.0,0.0
2004-09-01,sports_utils,0.0,0.0
2004-10-01,sports_utils,0.0,0.0
2004-11-01,sports_utils,0.0,0.0
2004-12-01,sports_utils,0.0,0.0
2005-01-01,sports_utils,0.0,0.0
2005-02-01,sports_utils,0.0,0.0
2005-03-01,sports_utils,0.0,0.0
2005-04-01,sports_utils,0.0,0.0
2005-05-01,sports_utils,0.0,0.0
2005-06-01,sports_utils,0.0,0.0
2005-07-01,sports_utils,0.0,0.0
2005-08-01,sports_utils,0.0,0.0
2005-09-01,sports_utils,0.0,0.0
2005-10-01,sports_utils,0.0,0.0
2005-11-01,sports_utils,0.0,0.0
2005-12-01,sports_utils,0.0,0.0
2006-01-01,sports_utils,0.0,0.0
2006-02-01,sports_utils,0.0,0.0
2006-03-01,sports_utils,0.0,0.0
2006-04-01,sports_utils,0.0,0.0
2006-05-01,sports_utils,0.0,0.0
2006-06-01,sports_utils,0.0,0.0
2006-07-01,sports_utils,0.0,0.0
2006-08-01,sports_utils,0.0,0.0
2006-09-01,sports_utils,0.0,0.0
2006-10-01,sports_utils,0.0,0.0
2006-11-01,sports_utils,0.0,0.0
2006-12-01,sports_utils,0.0,0.0
2007-01-01,sports_utils,0.0,0.0
2007-02-01,sports_utils,0.0,0.0
2007-03-01,sports_utils,0.0,0.0
2007-04-01,sports_utils,0.0,0.0
2007-05-01,sports_utils,0.0,0.0
2007-06-01,sports_utils,0.0,0.0
2007-07-01,sports_utils,0.0,0.0
2007-08-01,sports_utils,0.0,0.0
2007-09-01,sports_utils,0.0,0.0
2007-10-01,sports_utils,0.0,0.0
2007-11-01,sports_utils,0.0,0.0
2007-12-01,sports_utils,0.0,0.0
2008-01-01,sports_utils,0.0,0.0
2008-02-01,sports_utils,0.0,0.0
2008-03-01,sports_utils,0.0,0.0
2008-04-01,sports_utils,0.0,0.0
2008-05-01,sports_utils,0.0,0.0
2008-06-01,sports_utils,0.0,0.0
2008-07-01,sports_utils,0.0,0.0
2008-08-01,sports_utils,0.0,0.0
2008-09-01,sports_utils,0.0,0.0
2008-10-01,sports_utils,0.0,0.0
2008-11-01,sports_utils,0.0,0.0
2008-12-01,sports_utils,0.0,0.0
2009-01-01,sports_utils,0.0,0.0
2009-02-01,sports_utils,0.0,0.0
2009-03-01,sports_utils,0.0,0.0
2009-04-01,sports_utils,0.0,0.0
2009-05-01,sports_utils,0.0,0.0
2009-06-01,sports_utils,0.0,0.0
2009-07-01,sports_utils,0.0,0.0
2009-08-01,sports_utils,0.0,0.0
2009-09-01,sports_utils,0.0,0.0
2009-10-01,sports_utils,0.0,0.0
2009-11-01,sports_utils,0.0,0.0
2009-12-01,sports_utils,99.41,0.0
2010-01-01,sports_utils,98.07,266.0
2010-02-01,sports_utils,98.41,266.0
2010-03-01,sports_utils,98.43,266.0
2010-04-01,sports_utils,97.64,266.0
2010-05-01,sports_utils,98.01,266.0
2010-06-01,sports_utils,97.57,266.0
2010-07-01,sports_utils,96.59,266.0
2010-08-01,sports_utils,96.94,266.0
2010-09-01,sports_utils,97.02,266.0
2010-10-01,sports_utils,97.36,266.0
2010-11-01,sports_utils,97.54,266.0
2010-12-01,sports_utils,96.74,266.0
2011-01-01,sports_utils,96.65,245.0
2011-02-01,sports_utils,96.79,245.0
2011-03-01,sports_utils,96.8,245.0
2011-04-01,sports_utils,97.71,245.0
2011-05-01,sports_utils,97.83,245.0
2011-06-01,sports_utils,97.85,245.0
2011-07-01,sports_utils,98.02,245.0
2011-08-01,sports_utils,98.23,245.0
2011-09-01,sports_utils,97.93,245.0
2011-10-01,sports_utils,98.09,245.0
2011-11-01,sports_utils,97.18,245.0
2011-12-01,sports_utils,97.33,245.0
2012-01-01,sports_utils,96.91,226.0
2012-02-01,sports_utils,96.78,226.0
2012-03-01,sports_utils,97.98,226.0
2012-04-01,sports_utils,99.52,226.0
2012-05-01,sports_utils,99.82,226.0
2012-06-01,sports_utils,100.39,226.0
2012-07-01,sports_utils,100.21,226.0
2012-08-01,sports_utils,99.8,226.0
2012-09-01,sports_utils,100.36,226.0
2012-10-01,sports_utils,99.61,226.0
2012-11-01,sports_utils,99.08,226.0
2012-12-01,sports_utils,98.44,226.0
2013-01-01,sports_utils,98.32,182.0
2013-02-01,sports_utils,98.28,182.0
2013-03-01,sports_utils,98.5,182.0
2013-04-01,sports_utils,99.45,182.0
2013-05-01,sports_utils,100.17,182.0
2013-06-01,sports_utils,99.56,182.0
2013-07-01,sports_utils,97.4,182.0
2013-08-01,sports_utils,97.31,182.0
2013-09-01,sports_utils,97.42,182.0
2013-10-01,sports_utils,98.99,182.0
2013-11-01,sports_utils,98.66,182.0
2013-12-01,sports_utils,97.6,182.0
2014-01-01,sports_utils,96.55,171.0
2014-02-01,sports_utils,96.8,171.0
2014-03-01,sports_utils,97.46,171.0
2014-04-01,sports_utils,98.65,171.0
2014-05-01,sports_utils,99.72,171.0
2014-06-01,sports_utils,99.13,171.0
2014-07-01,sports_utils,99.19,171.0
2014-08-01,sports_utils,99.15,171.0
2014-09-01,sports_utils,99.07,171.0
2014-10-01,sports_utils,99.53,171.0
2014-11-01,sports_utils,99.68,171.0
2014-12-01,sports_utils,100.25,171.0
2015-01-01,sports_utils,98.74,249.0
2015-02-01,sports_utils,97.44,249.0
2015-03-01,sports_utils,98.45,249.0
2015-04-01,sports_utils,99.41,249.0
2015-05-01,sports_utils,99.51,249.0
2015-06-01,sports_utils,98.29,249.0
2015-07-01,sports_utils,99.5,249.0
2015-08-01,sports_utils,100.9,249.0
2015-09-01,sports_utils,101.47,249.0
2015-10-01,sports_utils,103.23,249.0
2015-11-01,sports_utils,101.56,249.0
2015-12-01,sports_utils,101.51,249.0
2016-01-01,sports_utils,102.23,265.0
2016-02-01,sports_utils,103.57,265.0
2016-03-01,sports_utils,104.54,265.0
2016-04-01,sports_utils,106.07,265.0
2016-05-01,sports_utils,104.99,265.0
2016-06-01,sports_utils,104.54,265.0
2016-07-01,sports_utils,105.66,265.0
2016-08-01,sports_utils,105.99,265.0
2016-09-01,sports_utils,107.63,265.0
2016-10-01,sports_utils,107.82,265.0
2016-11-01,sports_utils,107.76,265.0
2016-12-01,sports_utils,107.07,265.0
2017-01-01,sports_utils,106.36,254.0
2017-02-01,sports_utils,108.22,254.0
2017-03-01,sports_utils,108.34,254.0
2017-04-01,sports_utils,106.9,254.0
2017-05-01,sports_utils,107.92,254.0
2017-06-01,sports_utils,107.53,254.0
2017-07-01,sports_utils,106.26,254.0
2017-08-01,sports_utils,107.41,254.0
2017-09-01,sports_utils,107.78,254.0
2017-10-01,sports_utils,108.02,254.0
2017-11-01,sports_utils,107.7,254.0
2017-12-01,sports_utils,107.1,254.0
2018-01-01,sports_utils,106.21,251.0
2018-02-01,sports_utils,106.61,251.0
2018-03-01,sports_utils,106.76,251.0
2018-04-01,sports_utils,107.58,251.0
2018-05-01,sports_utils,107.93,251.0
2018-06-01,sports_utils,106.83,251.0
2018-07-01,sports_utils,105.43,251.0
2018-08-01,sports_utils,106.9,251.0
2018-09-01,sports_utils,109.45,251.0
2018-10-01,sports_utils,110.15,251.0
2018-11-01,sports_utils,109.81,251.0
2018-12-01,sports_utils,106.11,251.0
2019-01-01,sports_utils,107.94,326.0
2019-02-01,sports_utils,107.05,326.0
2019-03-01,sports_utils,108.48,326.0
2019-04-01,sports_utils,108.47,326.0
2019-05-01,sports_utils,109.17,326.0
2019-06-01,sports_utils,108.61,326.0
2019-07-01,sports_utils,107.29,326.0
2019-08-01,sports_utils,106.77,326.0
2019-09-01,sports_utils,108.02,326.0
2019-10-01,sports_utils,108.82,326.0
2019-11-01,sports_utils,109.22,326.0
2019-12-01,sports_utils,109.41,326.0
2020-01-01,sports_utils,106.71,340.0
2020-02-01,sports_utils,106.87,340.0
2020-03-01,sports_utils,107.7,340.0
2020-04-01,sports_utils,108.15,340.0
2020-05-01,sports_utils,106.88,340.0
2020-06-01,sports_utils,107.06,340.0
2020-07-01,sports_utils,107.07,340.0
2020-08-01,sports_utils,110.53,340.0
2020-09-01,sports_utils,110.73,340.0
2020-10-01,sports_utils,109.77,340.0
2020-11-01,sports_utils,110.0,340.0
2020-12-01,sports_utils,110.01,340.0
2021-01-01,sports_utils,106.87,376.0
2021-02-01,sports_utils,107.26,376.0
2021-03-01,sports_utils,109.02,376.0
2021-04-01,sports_utils,107.39,376.0
2021-05-01,sports_utils,106.54,376.0
2021-06-01,sports_utils,106.01,376.0
2021-07-01,sports_utils,104.98,376.0
2021-08-01,sports_utils,103.74,376.0
2021-09-01,sports_utils,105.26,376.0
2021-10-01,sports_utils,107.19,376.0
2021-11-01,sports_utils,106.14,376.0
2021-12-01,sports_utils,106.27,376.0
2022-01-01,sports_utils,107.02,367.0
2022-02-01,sports_utils,106.11,367.0
2022-03-01,sports_utils,106.84,367.0
2022-04-01,sports_utils,105.69,367.0
2022-05-01,sports_utils,105.25,367.0
2022-06-01,sports_utils,106.01,367.0
2022-07-01,sports_utils,105.88,367.0
2022-08-01,sports_utils,107.05,367.0
2022-09-01,sports_utils,108.23,367.0
2022-10-01,sports_utils,107.5,367.0
2022-11-01,sports_utils,110.43,367.0
2022-12-01,sports_utils,109.52,367.0
2023-01-01,sports_utils,105.59,354.0
2023-02-01,sports_utils,107.63,354.0
1996-01-01,movie_theatre,42.99,240.0
1996-02-01,movie_theatre,42.98,240.0
1996-03-01,movie_theatre,43.02,240.0
1996-04-01,movie_theatre,43.09,240.0
1996-05-01,movie_theatre,43.01,240.0
1996-06-01,movie_theatre,43.13,240.0
1996-07-01,movie_theatre,43.03,240.0
1996-08-01,movie_theatre,43.15,240.0
1996-09-01,movie_theatre,43.2,240.0
1996-10-01,movie_theatre,44.41,240.0
1996-11-01,movie_theatre,44.52,240.0
1996-12-01,movie_theatre,44.58,240.0
1997-01-01,movie_theatre,44.62,240.0
1997-02-01,movie_theatre,44.66,240.0
1997-03-01,movie_theatre,44.73,240.0
1997-04-01,movie_theatre,44.64,240.0
1997-05-01,movie_theatre,44.65,240.0
1997-06-01,movie_theatre,44.73,240.0
1997-07-01,movie_theatre,44.69,240.0
1997-08-01,movie_theatre,44.73,240.0
1997-09-01,movie_theatre,46.73,240.0
1997-10-01,movie_theatre,46.79,240.0
1997-11-01,movie_theatre,46.8,240.0
1997-12-01,movie_theatre,46.8,240.0
1998-01-01,movie_theatre,46.84,240.0
1998-02-01,movie_theatre,46.85,240.0
1998-03-01,movie_theatre,46.89,240.0
1998-04-01,movie_theatre,46.86,240.0
1998-05-01,movie_theatre,46.92,240.0
1998-06-01,movie_theatre,46.92,240.0
1998-07-01,movie_theatre,46.92,240.0
1998-08-01,movie_theatre,46.95,240.0
1998-09-01,movie_theatre,49.03,240.0
1998-10-01,movie_theatre,49.11,240.0
1998-11-01,movie_theatre,49.03,240.0
1998-12-01,movie_theatre,49.03,240.0
1999-01-01,movie_theatre,49.21,240.0
1999-02-01,movie_theatre,49.17,240.0
1999-03-01,movie_theatre,49.11,240.0
1999-04-01,movie_theatre,49.15,240.0
1999-05-01,movie_theatre,49.15,240.0
1999-06-01,movie_theatre,49.17,240.0
1999-07-01,movie_theatre,49.17,240.0
1999-08-01,movie_theatre,49.23,240.0
1999-09-01,movie_theatre,49.31,240.0
1999-10-01,movie_theatre,51.62,240.0
1999-11-01,movie_theatre,51.59,240.0
1999-12-01,movie_theatre,51.65,240.0
2000-01-01,movie_theatre,51.81,99.0
2000-02-01,movie_theatre,51.82,99.0
2000-03-01,movie_theatre,51.86,99.0
2000-04-01,movie_theatre,51.93,99.0
2000-05-01,movie_theatre,51.93,99.0
2000-06-01,movie_theatre,52.0,99.0
2000-07-01,movie_theatre,52.07,99.0
2000-08-01,movie_theatre,52.15,99.0
2000-09-01,movie_theatre,52.22,99.0
2000-10-01,movie_theatre,53.13,99.0
2000-11-01,movie_theatre,53.13,99.0
2000-12-01,movie_theatre,53.15,99.0
2001-01-01,movie_theatre,53.3,99.0
2001-02-01,movie_theatre,53.38,99.0
2001-03-01,movie_theatre,53.4,99.0
2001-04-01,movie_theatre,53.43,99.0
2001-05-01,movie_theatre,53.53,99.0
2001-06-01,movie_theatre,53.67,99.0
2001-07-01,movie_theatre,53.71,99.0
2001-08-01,movie_theatre,53.82,99.0
2001-09-01,movie_theatre,53.96,99.0
2001-10-01,movie_theatre,55.92,99.0
2001-11-01,movie_theatre,56.03,99.0
2001-12-01,movie_theatre,56.19,99.0
2002-01-01,movie_theatre,56.46,99.0
2002-02-01,movie_theatre,56.4,99.0
2002-03-01,movie_theatre,56.4,99.0
2002-04-01,movie_theatre,56.46,99.0
2002-05-01,movie_theatre,56.33,99.0
2002-06-01,movie_theatre,56.48,99.0
2002-07-01,movie_theatre,56.57,99.0
2002-08-01,movie_theatre,56.71,99.0
2002-09-01,movie_theatre,56.69,99.0
2002-10-01,movie_theatre,59.79,99.0
2002-11-01,movie_theatre,59.81,99.0
2002-12-01,movie_theatre,59.97,99.0
2003-01-01,movie_theatre,59.97,99.0
2003-02-01,movie_theatre,60.01,99.0
2003-03-01,movie_theatre,60.06,99.0
2003-04-01,movie_theatre,60.06,99.0
2003-05-01,movie_theatre,60.08,99.0
2003-06-01,movie_theatre,60.08,99.0
2003-07-01,movie_theatre,59.94,99.0
2003-08-01,movie_theatre,60.0,99.0
2003-09-01,movie_theatre,60.09,99.0
2003-10-01,movie_theatre,62.42,99.0
2003-11-01,movie_theatre,62.15,99.0
2003-12-01,movie_theatre,62.54,99.0
2004-01-01,movie_theatre,62.64,99.0
2004-02-01,movie_theatre,62.72,99.0
2004-03-01,movie_theatre,62.76,99.0
2004-04-01,movie_theatre,62.73,99.0
2004-05-01,movie_theatre,62.81,99.0
2004-06-01,movie_theatre,62.83,99.0
2004-07-01,movie_theatre,62.81,99.0
2004-08-01,movie_theatre,62.83,99.0
2004-09-01,movie_theatre,65.64,99.0
2004-10-01,movie_theatre,65.64,99.0
2004-11-01,movie_theatre,65.72,99.0
2004-12-01,movie_theatre,65.72,99.0
2005-01-01,movie_theatre,65.84,99.0
2005-02-01,movie_theatre,65.79,99.0
2005-03-01,movie_theatre,65.74,99.0
2005-04-01,movie_theatre,65.75,99.0
2005-05-01,movie_theatre,65.73,99.0
2005-06-01,movie_theatre,65.77,99.0
2005-07-01,movie_theatre,65.81,99.0
2005-08-01,movie_theatre,65.83,99.0
2005-09-01,movie_theatre,67.53,99.0
2005-10-01,movie_theatre,67.5,99.0
2005-11-01,movie_theatre,67.53,99.0
2005-12-01,movie_theatre,67.5,99.0
2006-01-01,movie_theatre,67.77,187.0
2006-02-01,movie_theatre,67.71,187.0
2006-03-01,movie_theatre,67.84,187.0
2006-04-01,movie_theatre,67.7,187.0
2006-05-01,movie_theatre,67.52,187.0
2006-06-01,movie_theatre,67.6,187.0
2006-07-01,movie_theatre,67.97,187.0
2006-08-01,movie_theatre,67.94,187.0
2006-09-01,movie_theatre,69.12,187.0
2006-10-01,movie_theatre,69.14,187.0
2006-11-01,movie_theatre,69.39,187.0
2006-12-01,movie_theatre,69.38,187.0
2007-01-01,movie_theatre,69.25,190.0
2007-02-01,movie_theatre,69.38,190.0
2007-03-01,movie_theatre,69.78,190.0
2007-04-01,movie_theatre,69.94,190.0
2007-05-01,movie_theatre,70.31,190.0
2007-06-01,movie_theatre,70.41,190.0
2007-07-01,movie_theatre,70.41,190.0
2007-08-01,movie_theatre,70.41,190.0
2007-09-01,movie_theatre,71.73,190.0
2007-10-01,movie_theatre,71.73,190.0
2007-11-01,movie_theatre,71.53,190.0
2007-12-01,movie_theatre,71.43,190.0
2008-01-01,movie_theatre,71.92,270.0
2008-02-01,movie_theatre,71.78,270.0
2008-03-01,movie_theatre,72.24,270.0
2008-04-01,movie_theatre,72.36,270.0
2008-05-01,movie_theatre,72.12,270.0
2008-06-01,movie_theatre,72.23,270.0
2008-07-01,movie_theatre,72.31,270.0
2008-08-01,movie_theatre,72.32,270.0
2008-09-01,movie_theatre,76.26,270.0
